"year","number","name","seasonal.status","Municipality","total_docks","station.id","n_institutions_1km","n_mbta_1km","Lat","Long","population","month","avg_TMIN","avg_TMAX","avg_precip","total_trips","membership_total"
2020,"A32055","Airport T Stop - Bremen St at Brooks St","Year Round","Boston",15,214,0,11,42.37535377,-71.03131771,675466,6,60.6,77.8,0.09,121,45
2020,"A32055","Airport T Stop - Bremen St at Brooks St","Year Round","Boston",15,214,0,11,42.37535377,-71.03131771,675466,7,67.8,82.8,0.06,121,45
2020,"A32055","Airport T Stop - Bremen St at Brooks St","Year Round","Boston",15,214,0,11,42.37535377,-71.03131771,675466,8,66.3,81.9,0.07,121,45
2020,"A32055","Airport T Stop - Bremen St at Brooks St","Year Round","Boston",15,214,0,11,42.37535377,-71.03131771,675466,9,57.3,73.8,0.03,121,45
2020,"A32056","Riverway at Brookline Ave","Year Round","Boston",25,594,4,12,42.33661006,-71.1100468,675466,6,60.6,77.8,0.09,0,0
2020,"A32056","Riverway at Brookline Ave","Year Round","Boston",25,594,4,12,42.33661006,-71.1100468,675466,7,67.8,82.8,0.06,0,0
2020,"A32056","Riverway at Brookline Ave","Year Round","Boston",25,594,4,12,42.33661006,-71.1100468,675466,8,66.3,81.9,0.07,0,0
2020,"A32056","Riverway at Brookline Ave","Year Round","Boston",25,594,4,12,42.33661006,-71.1100468,675466,9,57.3,73.8,0.03,0,0
2020,"B32000","Newbury St at Hereford St","Winter Storage","Boston",23,52,6,19,42.348717,-71.085954,675466,6,60.6,77.8,0.09,400,265
2020,"B32000","Newbury St at Hereford St","Winter Storage","Boston",23,52,6,19,42.348717,-71.085954,675466,7,67.8,82.8,0.06,400,265
2020,"B32000","Newbury St at Hereford St","Winter Storage","Boston",23,52,6,19,42.348717,-71.085954,675466,8,66.3,81.9,0.07,400,265
2020,"B32000","Newbury St at Hereford St","Winter Storage","Boston",23,52,6,19,42.348717,-71.085954,675466,9,57.3,73.8,0.03,400,265
2020,"B32002","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","Year Round","Boston",26,12,6,19,42.33624445,-71.08798563,675466,6,60.6,77.8,0.09,262,189
2020,"B32002","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","Year Round","Boston",26,12,6,19,42.33624445,-71.08798563,675466,7,67.8,82.8,0.06,262,189
2020,"B32002","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","Year Round","Boston",26,12,6,19,42.33624445,-71.08798563,675466,8,66.3,81.9,0.07,262,189
2020,"B32002","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","Year Round","Boston",26,12,6,19,42.33624445,-71.08798563,675466,9,57.3,73.8,0.03,262,189
2020,"B32003","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","Year Round","Boston",25,14,5,14,42.33741748,-71.10286117,675466,6,60.6,77.8,0.09,215,183
2020,"B32003","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","Year Round","Boston",25,14,5,14,42.33741748,-71.10286117,675466,7,67.8,82.8,0.06,215,183
2020,"B32003","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","Year Round","Boston",25,14,5,14,42.33741748,-71.10286117,675466,8,66.3,81.9,0.07,215,183
2020,"B32003","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","Year Round","Boston",25,14,5,14,42.33741748,-71.10286117,675466,9,57.3,73.8,0.03,215,183
2020,"B32004","Aquarium T Stop - 200 Atlantic Ave","Year Round","Boston",23,20,4,22,42.36044136,-71.0504394,675466,6,60.6,77.8,0.09,254,119
2020,"B32004","Aquarium T Stop - 200 Atlantic Ave","Year Round","Boston",23,20,4,22,42.36044136,-71.0504394,675466,7,67.8,82.8,0.06,254,119
2020,"B32004","Aquarium T Stop - 200 Atlantic Ave","Year Round","Boston",23,20,4,22,42.36044136,-71.0504394,675466,8,66.3,81.9,0.07,254,119
2020,"B32004","Aquarium T Stop - 200 Atlantic Ave","Year Round","Boston",23,20,4,22,42.36044136,-71.0504394,675466,9,57.3,73.8,0.03,254,119
2020,"B32005","Christian Science Plaza - Massachusetts Ave at Westland Ave","Year Round","Boston",19,46,6,24,42.34366582,-71.08582377,675466,6,60.6,77.8,0.09,511,361
2020,"B32005","Christian Science Plaza - Massachusetts Ave at Westland Ave","Year Round","Boston",19,46,6,24,42.34366582,-71.08582377,675466,7,67.8,82.8,0.06,511,361
2020,"B32005","Christian Science Plaza - Massachusetts Ave at Westland Ave","Year Round","Boston",19,46,6,24,42.34366582,-71.08582377,675466,8,66.3,81.9,0.07,511,361
2020,"B32005","Christian Science Plaza - Massachusetts Ave at Westland Ave","Year Round","Boston",19,46,6,24,42.34366582,-71.08582377,675466,9,57.3,73.8,0.03,511,361
2020,"B32006","Colleges of the Fenway - Fenway at Avenue Louis Pasteur","Year Round","Boston",15,3,7,18,42.34011512,-71.10061884,675466,6,60.6,77.8,0.09,171,140
2020,"B32006","Colleges of the Fenway - Fenway at Avenue Louis Pasteur","Year Round","Boston",15,3,7,18,42.34011512,-71.10061884,675466,7,67.8,82.8,0.06,171,140
2020,"B32006","Colleges of the Fenway - Fenway at Avenue Louis Pasteur","Year Round","Boston",15,3,7,18,42.34011512,-71.10061884,675466,8,66.3,81.9,0.07,171,140
2020,"B32006","Colleges of the Fenway - Fenway at Avenue Louis Pasteur","Year Round","Boston",15,3,7,18,42.34011512,-71.10061884,675466,9,57.3,73.8,0.03,171,140
2020,"B32007","Seaport Square - Seaport Blvd at Northern Ave","Year Round","Boston",23,24,0,17,42.35148193,-71.04436085,675466,6,60.6,77.8,0.09,179,68
2020,"B32007","Seaport Square - Seaport Blvd at Northern Ave","Year Round","Boston",23,24,0,17,42.35148193,-71.04436085,675466,7,67.8,82.8,0.06,179,68
2020,"B32007","Seaport Square - Seaport Blvd at Northern Ave","Year Round","Boston",23,24,0,17,42.35148193,-71.04436085,675466,8,66.3,81.9,0.07,179,68
2020,"B32007","Seaport Square - Seaport Blvd at Northern Ave","Year Round","Boston",23,24,0,17,42.35148193,-71.04436085,675466,9,57.3,73.8,0.03,179,68
2020,"B32008","Boston City Hall - 28 State St","Year Round","Boston",25,23,7,31,42.35892,-71.057629,675466,6,60.6,77.8,0.09,216,134
2020,"B32008","Boston City Hall - 28 State St","Year Round","Boston",25,23,7,31,42.35892,-71.057629,675466,7,67.8,82.8,0.06,216,134
2020,"B32008","Boston City Hall - 28 State St","Year Round","Boston",25,23,7,31,42.35892,-71.057629,675466,8,66.3,81.9,0.07,216,134
2020,"B32008","Boston City Hall - 28 State St","Year Round","Boston",25,23,7,31,42.35892,-71.057629,675466,9,57.3,73.8,0.03,216,134
2020,"B32010","Kenmore Square","Year Round","Boston",27,33,4,17,42.348706,-71.097009,675466,6,60.6,77.8,0.09,211,140
2020,"B32010","Kenmore Square","Year Round","Boston",27,33,4,17,42.348706,-71.097009,675466,7,67.8,82.8,0.06,211,140
2020,"B32010","Kenmore Square","Year Round","Boston",27,33,4,17,42.348706,-71.097009,675466,8,66.3,81.9,0.07,211,140
2020,"B32010","Kenmore Square","Year Round","Boston",27,33,4,17,42.348706,-71.097009,675466,9,57.3,73.8,0.03,211,140
2020,"B32012","Northeastern University - North Parking Lot","Winter Storage","Boston",15,5,8,20,42.341814,-71.090179,675466,6,60.6,77.8,0.09,278,205
2020,"B32012","Northeastern University - North Parking Lot","Winter Storage","Boston",15,5,8,20,42.341814,-71.090179,675466,7,67.8,82.8,0.06,278,205
2020,"B32012","Northeastern University - North Parking Lot","Winter Storage","Boston",15,5,8,20,42.341814,-71.090179,675466,8,66.3,81.9,0.07,278,205
2020,"B32012","Northeastern University - North Parking Lot","Winter Storage","Boston",15,5,8,20,42.341814,-71.090179,675466,9,57.3,73.8,0.03,278,205
2020,"B32013","Brigham Circle - Francis St at Huntington Ave","Year Round","Boston",15,30,6,12,42.33462893,-71.10407918,675466,6,60.6,77.8,0.09,202,145
2020,"B32013","Brigham Circle - Francis St at Huntington Ave","Year Round","Boston",15,30,6,12,42.33462893,-71.10407918,675466,7,67.8,82.8,0.06,202,145
2020,"B32013","Brigham Circle - Francis St at Huntington Ave","Year Round","Boston",15,30,6,12,42.33462893,-71.10407918,675466,8,66.3,81.9,0.07,202,145
2020,"B32013","Brigham Circle - Francis St at Huntington Ave","Year Round","Boston",15,30,6,12,42.33462893,-71.10407918,675466,9,57.3,73.8,0.03,202,145
2020,"B32014","Seaport Hotel - Congress St at Seaport Ln","Year Round","Boston",19,31,0,14,42.34881026,-71.04167744,675466,6,60.6,77.8,0.09,82,38
2020,"B32014","Seaport Hotel - Congress St at Seaport Ln","Year Round","Boston",19,31,0,14,42.34881026,-71.04167744,675466,7,67.8,82.8,0.06,82,38
2020,"B32014","Seaport Hotel - Congress St at Seaport Ln","Year Round","Boston",19,31,0,14,42.34881026,-71.04167744,675466,8,66.3,81.9,0.07,82,38
2020,"B32014","Seaport Hotel - Congress St at Seaport Ln","Year Round","Boston",19,31,0,14,42.34881026,-71.04167744,675466,9,57.3,73.8,0.03,82,38
2020,"B32015","Landmark Center - Brookline Ave at Park Dr","Year Round","Boston",15,32,6,17,42.34369056,-71.10235287,675466,6,60.6,77.8,0.09,369,254
2020,"B32015","Landmark Center - Brookline Ave at Park Dr","Year Round","Boston",15,32,6,17,42.34369056,-71.10235287,675466,7,67.8,82.8,0.06,369,254
2020,"B32015","Landmark Center - Brookline Ave at Park Dr","Year Round","Boston",15,32,6,17,42.34369056,-71.10235287,675466,8,66.3,81.9,0.07,369,254
2020,"B32015","Landmark Center - Brookline Ave at Park Dr","Year Round","Boston",15,32,6,17,42.34369056,-71.10235287,675466,9,57.3,73.8,0.03,369,254
2020,"B32016","Beacon St at Massachusetts Ave","Winter Storage","Boston",19,53,4,16,42.35082681,-71.08981088,675466,6,60.6,77.8,0.09,503,334
2020,"B32016","Beacon St at Massachusetts Ave","Winter Storage","Boston",19,53,4,16,42.35082681,-71.08981088,675466,7,67.8,82.8,0.06,503,334
2020,"B32016","Beacon St at Massachusetts Ave","Winter Storage","Boston",19,53,4,16,42.35082681,-71.08981088,675466,8,66.3,81.9,0.07,503,334
2020,"B32016","Beacon St at Massachusetts Ave","Winter Storage","Boston",19,53,4,16,42.35082681,-71.08981088,675466,9,57.3,73.8,0.03,503,334
2020,"B32017","Dudley Square - Bolling Building","Year Round","Boston",18,56,1,14,42.32984299,-71.08386572,675466,6,60.6,77.8,0.09,33,19
2020,"B32017","Dudley Square - Bolling Building","Year Round","Boston",18,56,1,14,42.32984299,-71.08386572,675466,7,67.8,82.8,0.06,33,19
2020,"B32017","Dudley Square - Bolling Building","Year Round","Boston",18,56,1,14,42.32984299,-71.08386572,675466,8,66.3,81.9,0.07,33,19
2020,"B32017","Dudley Square - Bolling Building","Year Round","Boston",18,56,1,14,42.32984299,-71.08386572,675466,9,57.3,73.8,0.03,33,19
2020,"B32018","Boylston St at Massachusetts Ave","Year Round","Boston",15,55,6,20,42.34740621,-71.08678415,675466,6,60.6,77.8,0.09,203,136
2020,"B32018","Boylston St at Massachusetts Ave","Year Round","Boston",15,55,6,20,42.34740621,-71.08678415,675466,7,67.8,82.8,0.06,203,136
2020,"B32018","Boylston St at Massachusetts Ave","Year Round","Boston",15,55,6,20,42.34740621,-71.08678415,675466,8,66.3,81.9,0.07,203,136
2020,"B32018","Boylston St at Massachusetts Ave","Year Round","Boston",15,55,6,20,42.34740621,-71.08678415,675466,9,57.3,73.8,0.03,203,136
2020,"B32020","Burlington Ave at Brookline Ave","Year Round","Boston",15,122,6,16,42.345733,-71.100694,675466,6,60.6,77.8,0.09,102,67
2020,"B32020","Burlington Ave at Brookline Ave","Year Round","Boston",15,122,6,16,42.345733,-71.100694,675466,7,67.8,82.8,0.06,102,67
2020,"B32020","Burlington Ave at Brookline Ave","Year Round","Boston",15,122,6,16,42.345733,-71.100694,675466,8,66.3,81.9,0.07,102,67
2020,"B32020","Burlington Ave at Brookline Ave","Year Round","Boston",15,122,6,16,42.345733,-71.100694,675466,9,57.3,73.8,0.03,102,67
2020,"B32021","Wentworth Institute of Technology - Huntington Ave at Vancouver St","Year Round","Boston",14,160,9,18,42.33758601,-71.09627098,675466,6,60.6,77.8,0.09,58,34
2020,"B32021","Wentworth Institute of Technology - Huntington Ave at Vancouver St","Year Round","Boston",14,160,9,18,42.33758601,-71.09627098,675466,7,67.8,82.8,0.06,58,34
2020,"B32021","Wentworth Institute of Technology - Huntington Ave at Vancouver St","Year Round","Boston",14,160,9,18,42.33758601,-71.09627098,675466,8,66.3,81.9,0.07,58,34
2020,"B32021","Wentworth Institute of Technology - Huntington Ave at Vancouver St","Year Round","Boston",14,160,9,18,42.33758601,-71.09627098,675466,9,57.3,73.8,0.03,58,34
2020,"B32022","Roxbury YMCA - Warren St at MLK Blvd","Year Round","Boston",10,196,0,5,42.31787329,-71.08243078,675466,6,60.6,77.8,0.09,21,12
2020,"B32022","Roxbury YMCA - Warren St at MLK Blvd","Year Round","Boston",10,196,0,5,42.31787329,-71.08243078,675466,7,67.8,82.8,0.06,21,12
2020,"B32022","Roxbury YMCA - Warren St at MLK Blvd","Year Round","Boston",10,196,0,5,42.31787329,-71.08243078,675466,8,66.3,81.9,0.07,21,12
2020,"B32022","Roxbury YMCA - Warren St at MLK Blvd","Year Round","Boston",10,196,0,5,42.31787329,-71.08243078,675466,9,57.3,73.8,0.03,21,12
2020,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,675466,6,60.6,77.8,0.09,33,20
2020,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,675466,7,67.8,82.8,0.06,33,20
2020,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,675466,8,66.3,81.9,0.07,33,20
2020,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,675466,9,57.3,73.8,0.03,33,20
2020,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,675466,6,60.6,77.8,0.09,8,2
2020,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,675466,7,67.8,82.8,0.06,8,2
2020,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,675466,8,66.3,81.9,0.07,8,2
2020,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,675466,9,57.3,73.8,0.03,8,2
2020,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,675466,6,60.6,77.8,0.09,66,40
2020,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,675466,7,67.8,82.8,0.06,66,40
2020,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,675466,8,66.3,81.9,0.07,66,40
2020,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,675466,9,57.3,73.8,0.03,66,40
2020,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,675466,6,60.6,77.8,0.09,10,6
2020,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,675466,7,67.8,82.8,0.06,10,6
2020,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,675466,8,66.3,81.9,0.07,10,6
2020,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,675466,9,57.3,73.8,0.03,10,6
2020,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,675466,6,60.6,77.8,0.09,17,8
2020,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,675466,7,67.8,82.8,0.06,17,8
2020,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,675466,8,66.3,81.9,0.07,17,8
2020,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,675466,9,57.3,73.8,0.03,17,8
2020,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,675466,6,60.6,77.8,0.09,10,4
2020,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,675466,7,67.8,82.8,0.06,10,4
2020,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,675466,8,66.3,81.9,0.07,10,4
2020,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,675466,9,57.3,73.8,0.03,10,4
2020,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,675466,6,60.6,77.8,0.09,12,8
2020,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,675466,7,67.8,82.8,0.06,12,8
2020,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,675466,8,66.3,81.9,0.07,12,8
2020,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,675466,9,57.3,73.8,0.03,12,8
2020,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,675466,6,60.6,77.8,0.09,15,7
2020,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,675466,7,67.8,82.8,0.06,15,7
2020,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,675466,8,66.3,81.9,0.07,15,7
2020,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,675466,9,57.3,73.8,0.03,15,7
2020,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,675466,6,60.6,77.8,0.09,87,60
2020,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,675466,7,67.8,82.8,0.06,87,60
2020,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,675466,8,66.3,81.9,0.07,87,60
2020,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,675466,9,57.3,73.8,0.03,87,60
2020,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,675466,6,60.6,77.8,0.09,202,163
2020,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,675466,7,67.8,82.8,0.06,202,163
2020,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,675466,8,66.3,81.9,0.07,202,163
2020,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,675466,9,57.3,73.8,0.03,202,163
2020,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,675466,6,60.6,77.8,0.09,476,331
2020,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,675466,7,67.8,82.8,0.06,476,331
2020,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,675466,8,66.3,81.9,0.07,476,331
2020,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,675466,9,57.3,73.8,0.03,476,331
2020,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,675466,6,60.6,77.8,0.09,87,55
2020,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,675466,7,67.8,82.8,0.06,87,55
2020,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,675466,8,66.3,81.9,0.07,87,55
2020,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,675466,9,57.3,73.8,0.03,87,55
2020,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,675466,6,60.6,77.8,0.09,169,124
2020,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,675466,7,67.8,82.8,0.06,169,124
2020,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,675466,8,66.3,81.9,0.07,169,124
2020,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,675466,9,57.3,73.8,0.03,169,124
2020,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,675466,6,60.6,77.8,0.09,134,106
2020,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,675466,7,67.8,82.8,0.06,134,106
2020,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,675466,8,66.3,81.9,0.07,134,106
2020,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,675466,9,57.3,73.8,0.03,134,106
2020,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,675466,6,60.6,77.8,0.09,54,43
2020,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,675466,7,67.8,82.8,0.06,54,43
2020,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,675466,8,66.3,81.9,0.07,54,43
2020,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,675466,9,57.3,73.8,0.03,54,43
2020,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,675466,6,60.6,77.8,0.09,214,124
2020,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,675466,7,67.8,82.8,0.06,214,124
2020,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,675466,8,66.3,81.9,0.07,214,124
2020,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,675466,9,57.3,73.8,0.03,214,124
2020,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,675466,6,60.6,77.8,0.09,12,4
2020,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,675466,7,67.8,82.8,0.06,12,4
